country,year_week,total_runners,distance,duration
Saudi Arabia,2020-36,7,8.147588235294117,47.10980392156863
Panama,2020-36,29,10.318045977011494,60.85747126436782
Czechia,2020-36,37,12.12818045112782,62.385213032581454
Israel,2020-37,34,12.256690721649484,69.25223367697595
Sudan,2020-37,2,7.305555555555555,45.22592592592592
Honduras,2020-37,5,10.280952380952382,57.62063492063492
Jordan,2020-37,4,9.387857142857143,56.05952380952381
Slovenia,2020-37,19,10.213507042253521,60.73169014084507
Peru,2020-37,37,11.024389830508474,65.53135593220338
Bahamas,2020-37,1,9.21,50.56666666666666
Greece,2020-37,19,12.386153846153846,75.64666666666668
Myanmar,2020-37,2,12.415714285714285,70.51428571428572
Sweden,2020-37,224,10.58312824010914,57.12703501591633
Australia,2020-37,416,11.45783927492447,61.7366364551863
Morocco,2020-37,2,17.372857142857143,83.82857142857142
Suriname,2020-37,1,8.64,45.85
Italy,2020-37,384,11.2013859030837,60.605976505139495
Netherlands,2020-37,567,11.654419648666233,64.89298416829321
Ukraine,2020-37,75,11.83991769547325,65.56941015089163
South Africa,2020-37,109,10.335274611398964,61.142271157167535
China,2020-37,237,11.41245343137255,73.65649509803922
Guernsey,2020-37,8,10.755791666666667,57.536111111111104
Jamaica,2020-37,1,14.661428571428571,71.32857142857144
Poland,2020-37,113,11.36489606741573,59.324672284644194
Venezuela,2020-37,21,12.184666666666667,71.67155555555556
Japan,2020-37,526,10.228358913813459,62.04547422274695
Namibia,2020-37,1,4.760000000000001,29.944444444444443
Guatemala,2020-37,40,11.033231481481481,61.965123456790124
Philippines,2020-37,29,8.98251724137931,61.73659003831417
Ivory Coast,2020-37,1,5.06,36.53333333333333
Chile,2020-37,67,10.870660714285714,62.94315476190476
Denmark,2020-37,234,11.248677871148459,56.945004668534075
Bosnia and Herzegovina,2020-37,2,11.795874999999999,67.5
United Arab Emirates,2020-37,54,10.0231,60.74675925925926
Jersey,2020-37,15,11.10856,68.671
Angola,2020-37,4,16.8769,76.02250000000001
Czechia,2020-37,37,12.670992805755397,66.35431654676259
New Zealand,2020-37,37,11.0435625,60.75013020833333
Ghana,2020-37,2,10.57,62.84375
Kazakhstan,2020-37,9,13.511212121212122,80.37222222222222
Finland,2020-37,33,13.596615384615385,72.79775641025641
Belarus,2020-37,14,11.37475,63.31704545454545
Egypt,2020-37,1,11.475,75.0
Brunei,2020-37,1,10.46,56.16666666666666
Mexico,2020-37,236,10.90194908616188,61.73862053959965
Singapore,2020-37,109,11.764045698924733,70.71989247311828
Saudi Arabia,2020-37,6,8.475882352941177,49.312745098039215
Lithuania,2020-37,13,13.709000000000001,67.633
Fiji,2020-37,1,8.87,60.425
Thailand,2020-37,212,10.636774733637747,72.56844241501776
Faroe Islands,2020-37,6,10.641578947368421,58.632456140350875
Lebanon,2020-37,1,14.809999999999999,85.28333333333333
Malta,2020-37,2,14.283636363636363,81.91969696969697
Uganda,2020-37,1,11.635,79.875
Estonia,2020-37,9,15.013959999999999,74.02199999999999
Trinidad and Tobago,2020-37,1,16.94,108.25555555555555
Brazil,2020-37,457,11.029734196496571,61.02162985529322
Serbia,2020-37,13,11.615909090909092,63.749242424242425
El Salvador,2020-37,7,11.76086956521739,71.97246376811594
Luxembourg,2020-37,20,10.873754716981132,58.47798742138365
Belgium,2020-37,158,12.498029885057472,68.31862068965516
Zimbabwe,2020-37,1,10.4,63.47777777777778
Malaysia,2020-37,54,9.568897435897437,60.7542735042735
United Kingdom,2020-37,4770,10.867052744742322,59.914124616452774
Azerbaijan,2020-37,3,8.623636363636363,62.56060606060607
Austria,2020-37,69,13.27439247311828,79.1037634408602
Tunisia,2020-37,3,19.174166666666668,121.37916666666666
Bulgaria,2020-37,4,9.947333333333335,56.794444444444444
Cayman Islands,2020-37,4,11.893571428571429,62.03809523809524
Dominican Republic,2020-37,39,9.681452991452991,58.01253561253561
Montenegro,2020-37,2,6.544999999999999,34.388888888888886
Romania,2020-37,14,12.40125,67.06180555555555
Kenya,2020-37,11,15.669361702127661,80.8241134751773
United States,2020-37,9407,11.609699183099435,65.47476036585974
Switzerland,2020-37,186,12.026898272552783,69.53003838771593
Barbados,2020-37,1,9.620000000000001,59.65833333333333
Kosovo,2020-37,2,11.144333333333334,69.10740740740741
Vietnam,2020-37,7,8.983807692307693,57.267307692307696
Germany,2020-37,1430,12.3099067239636,69.47566986855409
Canada,2020-37,830,12.923309457579974,72.70520978210477
Russia,2020-37,229,12.42497893432466,72.01212308963238
Turkey,2020-37,34,10.18388,58.78133333333333
Kuwait,2020-37,2,5.043333333333333,30.805555555555557
Monaco,2020-37,2,12.333333333333334,73.7
Slovakia,2020-37,24,14.13625641025641,93.39508547008548
Laos,2020-37,1,5.525,29.0
Afghanistan,2020-37,2,12.046666666666667,65.2388888888889
France,2020-37,606,11.794057775046097,65.42079491907396
Taiwan,2020-37,205,11.010396039603961,64.83217821782178
Moldova,2020-37,5,14.36661111111111,74.29907407407407
San Marino,2020-37,1,11.578166666666666,57.83611111111111
Ecuador,2020-37,23,12.907055555555555,77.45162037037036
Latvia,2020-37,9,16.099333333333334,91.98611111111111
Portugal,2020-37,59,11.835789743589743,62.94367521367521
Hungary,2020-37,30,11.634612903225806,63.09086021505376
Croatia,2020-37,18,10.541717391304347,60.26340579710145
Costa Rica,2020-37,108,12.253977464788733,67.58910798122065
Norway,2020-37,377,12.335491103202848,68.00107947805456
Iceland,2020-37,55,10.554987012987013,62.57175324675324
South Korea,2020-37,53,11.81955,69.47739583333333
Anguilla,2020-37,1,23.16,240.27916666666667
Indonesia,2020-37,170,10.19302564102564,74.51324786324786
Panama,2020-37,29,10.595350515463918,61.365979381443296
Iran,2020-37,1,12.5145,81.02916666666667
Bermuda,2020-37,3,12.345555555555556,62.14999999999999
Isle of Man,2020-37,13,10.0031,52.27066666666666
Nigeria,2020-37,10,15.494571428571428,100.97809523809525
Ireland,2020-37,147,11.687600775193799,59.82800387596899
Bahrain,2020-37,3,9.491428571428571,58.077380952380956
India,2020-37,85,12.083932862190814,79.149234393404
Cyprus,2020-37,10,11.826341463414634,66.26829268292683
Paraguay,2020-37,4,9.168571428571427,56.56071428571429
Uruguay,2020-37,4,11.159333333333333,54.12555555555556
Argentina,2020-37,47,11.3704,60.580505050505046
Colombia,2020-37,100,11.897485148514852,66.51584158415841
Spain,2020-37,358,10.913720232333011,58.85777670216199
Nicaragua,2020-37,5,8.9255,56.34166666666666
Uruguay,2020-38,4,8.450714285714286,45.2452380952381
Denmark,2020-38,233,11.365122615803815,58.594368755676655
Finland,2020-38,34,13.17146551724138,70.9692528735632
Lebanon,2020-38,1,18.002000000000002,95.8
Bosnia and Herzegovina,2020-38,3,8.61909090909091,51.18333333333333
Jersey,2020-38,15,11.898019230769231,70.88205128205128
Austria,2020-38,63,12.029764367816092,70.42729885057472
Angola,2020-38,4,15.008571428571429,67.99444444444445
Bulgaria,2020-38,4,8.22,45.353125
Australia,2020-38,424,11.225337630448129,60.413617761407814
Latvia,2020-38,9,15.18184375,82.03020833333333
Sweden,2020-38,226,11.260399732620321,60.2543449197861
Ecuador,2020-38,20,10.672142857142857,69.6577380952381
San Marino,2020-38,1,13.040000000000001,60.669444444444444
Moldova,2020-38,4,14.0586,72.26555555555555
Myanmar,2020-38,2,13.129,71.39500000000001
Taiwan,2020-38,197,11.306086956521739,67.69777611194402
Iceland,2020-38,54,10.293433121019108,61.00997876857749
Spain,2020-38,374,10.810032228360958,56.706015960712094
Panama,2020-38,32,10.532447368421053,63.86885964912281
United Kingdom,2020-38,4681,10.74671864896471,59.671993304441536
Lithuania,2020-38,14,12.509770833333334,63.69861111111111
Israel,2020-38,34,13.586302752293577,86.96253822629969
Guernsey,2020-38,9,11.552653846153845,61.25833333333333
Saudi Arabia,2020-38,6,9.205,52.46805555555556
Poland,2020-38,108,11.456411585365853,61.682012195121956
Iran,2020-38,1,7.1545000000000005,39.825
Venezuela,2020-38,24,10.871444444444444,66.47925925925925
Singapore,2020-38,108,12.134434108527131,73.06012058570198
Greece,2020-38,19,13.59832786885246,82.53251366120219
Mexico,2020-38,224,10.229377001455605,59.72794759825327
Japan,2020-38,519,10.54950810185185,65.27282021604938
Azerbaijan,2020-38,2,9.188428571428572,62.445238095238096
Brunei,2020-38,1,5.63,30.33333333333333
Namibia,2020-38,1,10.0,63.0
Isle of Man,2020-38,11,12.038571428571428,77.59722222222221
Guatemala,2020-38,40,10.37039175257732,58.00962199312715
Peru,2020-38,40,10.973042372881356,63.3659604519774
South Korea,2020-38,55,10.77205,64.64046296296296
Egypt,2020-38,1,11.956333333333333,72.69444444444444
Nigeria,2020-38,9,15.195483870967742,93.01451612903226
Bahamas,2020-38,1,10.945,59.36666666666666
Nicaragua,2020-38,5,8.370476190476191,50.32142857142857
India,2020-38,81,11.332666666666666,71.49976851851852
Russia,2020-38,236,13.005404336734692,70.46583758503401
Hungary,2020-38,31,11.831663157894738,67.44438596491227
Costa Rica,2020-38,98,12.075793548387097,67.42924731182795
Canada,2020-38,818,11.783834232290543,65.41520436293898
Kenya,2020-38,11,18.16,105.93333333333334
Paraguay,2020-38,5,10.107615384615384,60.31794871794872
Romania,2020-38,15,13.806462962962962,74.37962962962963
Germany,2020-38,1392,11.934903886010362,66.82348013816926
United States,2020-38,9456,10.983346597193924,61.39951776600493
Vietnam,2020-38,8,7.892799999999999,52.66133333333333
Cape Verde,2020-38,1,5.03,36.35
Switzerland,2020-38,199,12.154382084095063,71.23893967093235
Kosovo,2020-38,2,7.08875,40.84166666666667
Croatia,2020-38,17,12.558923076923078,76.27094017094016
Barbados,2020-38,1,9.453999999999999,59.09666666666667
Ghana,2020-38,2,8.668333333333333,53.29027777777778
Turkey,2020-38,30,11.261505376344086,64.5847670250896
Cyprus,2020-38,11,10.945142857142857,64.22142857142858
Montenegro,2020-38,3,8.9075,47.90625
Andorra,2020-38,1,11.13,53.18333333333333
Ireland,2020-38,153,11.114739361702128,56.25094562647754
Jordan,2020-38,4,10.292,62.86333333333333
France,2020-38,592,11.778464126984126,65.04991534391534
Afghanistan,2020-38,2,12.5825,68.86666666666667
Morocco,2020-38,3,18.881,87.61333333333333
Armenia,2020-38,1,2.0,8.483333333333333
Slovenia,2020-38,19,11.105676923076924,59.3674358974359
Laos,2020-38,1,6.045,32.608333333333334
China,2020-38,231,11.395440329218106,72.53125285779606
Bahrain,2020-38,3,7.0882499999999995,42.69027777777777
Tunisia,2020-38,2,17.084999999999997,123.06388888888888
Cayman Islands,2020-38,4,9.712142857142856,51.67619047619048
Kuwait,2020-38,1,5.01,29.383333333333333
Monaco,2020-38,2,8.377500000000001,41.87083333333334
Kazakhstan,2020-38,10,11.704975000000001,70.17583333333333
Gibraltar,2020-38,1,8.035,38.525
Slovakia,2020-38,22,12.476666666666667,76.90531400966184
Dominican Republic,2020-38,35,9.80397,58.271499999999996
Portugal,2020-38,60,11.222470270270271,58.49675675675675
South Africa,2020-38,100,10.526154891304348,63.706204710144924
Chile,2020-38,65,11.15188,63.87775
Indonesia,2020-38,161,10.259424242424242,70.553367003367
Netherlands,2020-38,546,11.31041273100616,61.81002737850787
Jamaica,2020-38,1,10.387142857142857,52.52380952380952
Faroe Islands,2020-38,6,11.450384615384614,62.44358974358974
United Arab Emirates,2020-38,52,10.102190751445088,57.98815028901735
Malta,2020-38,2,12.043000000000001,65.52333333333334
Belgium,2020-38,152,12.104986607142857,66.79873511904762
Norway,2020-38,388,12.509202682563338,68.22826626924987
Uganda,2020-38,1,12.912500000000001,85.37916666666666
Trinidad and Tobago,2020-38,1,15.353333333333333,101.58888888888889
Philippines,2020-38,32,9.03107,64.37883333333333
Ivory Coast,2020-38,1,5.14,35.38333333333333
Brazil,2020-38,444,10.5749512012012,58.40818318318318
Bermuda,2020-38,3,12.27888888888889,60.60740740740741
Serbia,2020-38,15,10.340441860465116,61.461627906976744
El Salvador,2020-38,6,11.160833333333334,67.00486111111111
Czechia,2020-38,37,13.110713235294117,64.7921568627451
New Zealand,2020-38,41,11.044223076923076,62.38461538461539
Argentina,2020-38,49,11.778582352941177,63.64598039215686
Luxembourg,2020-38,22,10.419655172413794,55.71666666666667
Italy,2020-38,387,11.42931950573698,62.97705207413945
Colombia,2020-38,94,10.499567669172933,60.55357142857143
Malaysia,2020-38,56,9.915216560509554,64.81634819532908
Zimbabwe,2020-38,1,18.556,106.27000000000001
Sudan,2020-38,2,19.785,119.16458333333333
Honduras,2020-38,5,11.356875,63.9125
Belarus,2020-38,18,10.98850819672131,62.409562841530054
Suriname,2020-38,1,7.756666666666667,42.161111111111104
Estonia,2020-38,9,11.865692307692306,72.92435897435897
Ukraine,2020-38,69,11.627396475770924,64.12577092511013
Anguilla,2020-38,1,3.4619999999999997,22.93
Thailand,2020-38,215,10.61791011235955,70.0762707330123
Portugal,2020-39,59,11.550513089005236,61.111692844677144
Serbia,2020-39,15,9.665214285714287,52.776587301587305
Tunisia,2020-39,3,14.415000000000001,88.3
Kuwait,2020-39,1,5.01,30.216666666666665
Cayman Islands,2020-39,5,11.956153846153846,65.52307692307691
El Salvador,2020-39,7,12.052166666666666,74.34722222222223
Czechia,2020-39,37,12.415664000000001,65.8612
Gibraltar,2020-39,1,5.6240000000000006,27.64666666666667
Colombia,2020-39,97,10.64946712802768,60.19602076124568
Kazakhstan,2020-39,9,12.498375,72.6609375
Monaco,2020-39,1,8.198,38.72
India,2020-39,86,11.445063157894737,72.26912280701755
Turkey,2020-39,35,11.672474137931035,66.39396551724138
Saudi Arabia,2020-39,5,7.589444444444443,45.55277777777778
Malaysia,2020-39,52,9.985270833333333,69.68402777777777
Ivory Coast,2020-39,1,5.025,37.09166666666667
Laos,2020-39,1,6.37,38.53333333333333
Peru,2020-39,39,10.4814,62.58430555555556
Costa Rica,2020-39,102,11.485643962848297,64.69664602683179
Philippines,2020-39,31,8.59826,58.15566666666667
Armenia,2020-39,2,6.716666666666666,31.055555555555554
Jordan,2020-39,3,11.704444444444444,69.71111111111111
France,2020-39,588,11.920403908794787,64.15514657980455
Cyprus,2020-39,9,12.412472222222222,69.09166666666667
Ireland,2020-39,155,11.508704946996465,58.53136042402827
Afghanistan,2020-39,2,11.161428571428571,63.8547619047619
Morocco,2020-39,3,17.853,98.1974358974359
Jamaica,2020-39,1,16.35857142857143,78.17619047619048
Brazil,2020-39,438,10.657438461538462,58.8170641025641
Slovenia,2020-39,20,10.940549295774648,56.877230046948355
Poland,2020-39,113,11.9952795389049,61.66839577329491
Mexico,2020-39,235,10.17336652835408,58.51394651913324
Bahrain,2020-39,3,7.145454545454545,42.96969696969697
New Zealand,2020-39,38,11.386037313432837,62.28258706467662
Dominican Republic,2020-39,36,9.84625,61.09535256410257
Sudan,2020-39,1,17.99725,102.78333333333333
Vietnam,2020-39,8,12.178333333333333,82.01388888888889
Lithuania,2020-39,10,13.557446808510639,69.73226950354609
Paraguay,2020-39,6,8.928235294117647,55.108823529411765
Uruguay,2020-39,3,11.387615384615383,52.74230769230769
Cape Verde,2020-39,1,5.35,32.0
United States,2020-39,9542,10.97208839343524,61.40738910940329
Spain,2020-39,373,11.26954105839416,60.413670924574205
East Timor,2020-39,1,18.23,99.0
Kosovo,2020-39,2,8.165000000000001,45.125
Honduras,2020-39,5,9.307777777777778,52.1925925925926
Barbados,2020-39,1,12.5,77.0
Ghana,2020-39,2,12.6488,75.13833333333334
United Kingdom,2020-39,4619,10.485360457768728,57.09910950408388
Switzerland,2020-39,190,12.131935779816514,67.04577981651376
Andorra,2020-39,1,8.585,42.65
Germany,2020-39,1405,12.203103039670275,66.6684999141336
Zimbabwe,2020-39,1,10.938333333333333,60.794444444444444
Slovakia,2020-39,22,13.220816901408451,80.62136150234743
Russia,2020-39,224,11.360355281207134,64.32078189300411
Guernsey,2020-39,8,11.38876,60.24733333333334
Montenegro,2020-39,3,9.98,52.677083333333336
Luxembourg,2020-39,20,10.902430769230769,60.08435897435898
Italy,2020-39,384,11.717144784172662,62.17386091127098
Anguilla,2020-39,1,3.5066666666666664,23.98888888888889
Indonesia,2020-39,167,10.176682509505705,69.67335234474018
Hungary,2020-39,30,13.530689655172415,74.8323754789272
Croatia,2020-39,15,12.944684210526317,81.9140350877193
Argentina,2020-39,48,11.676232954545453,61.32878787878788
Kenya,2020-39,11,17.244416666666666,106.41712962962964
Canada,2020-39,845,11.62012956698241,64.40509697789807
China,2020-39,235,11.741583227445998,75.83337568826768
Romania,2020-39,15,12.582744680851064,70.90780141843972
Nigeria,2020-39,9,15.194793103448276,92.63448275862069
Bahamas,2020-39,1,11.325,62.63333333333333
Bosnia and Herzegovina,2020-39,3,7.873,45.84333333333333
Nicaragua,2020-39,5,10.7992,67.96333333333332
Bermuda,2020-39,3,11.9725,59.12916666666666
Angola,2020-39,4,16.121764705882352,71.40980392156862
Azerbaijan,2020-39,2,8.534,59.763333333333335
Austria,2020-39,63,12.279527173913044,69.54601449275363
South Africa,2020-39,109,10.703032085561498,64.5129679144385
Belgium,2020-39,153,11.778131291028446,63.794128373450036
Iceland,2020-39,54,11.900722891566264,69.78805220883534
Venezuela,2020-39,25,12.321505154639175,77.59536082474227
Lebanon,2020-39,1,16.645,92.20555555555556
Finland,2020-39,39,12.313263999999998,68.0544
United Arab Emirates,2020-39,53,10.247977777777777,59.227407407407405
Denmark,2020-39,224,11.645188547486033,59.953072625698326
Malta,2020-39,2,12.284545454545453,68.95454545454545
Singapore,2020-39,112,11.610844736842106,70.74438596491228
Chile,2020-39,69,10.83191928251121,63.48961136023916
Panama,2020-39,31,10.691045045045044,63.355405405405406
Faroe Islands,2020-39,6,10.31608695652174,57.62753623188406
Egypt,2020-39,1,9.134,55.03666666666667
South Korea,2020-39,56,10.572637362637362,62.131135531135534
Netherlands,2020-39,565,11.810557226945717,65.00599520383693
Guatemala,2020-39,40,9.84489430894309,56.704200542005424
Brunei,2020-39,1,10.5,56.25
Belarus,2020-39,16,11.305557692307692,66.15833333333333
Japan,2020-39,524,11.872988271604939,75.14051440329219
Israel,2020-39,37,13.40111570247934,84.55881542699724
Isle of Man,2020-39,11,9.99906976744186,53.28139534883721
Suriname,2020-39,1,11.876666666666667,76.00555555555555
Iran,2020-39,1,12.43,90.97777777777777
Bulgaria,2020-39,4,9.009333333333332,52.24
Jersey,2020-39,15,8.719531914893617,44.44822695035461
San Marino,2020-39,1,10.091666666666667,47.894444444444446
Uganda,2020-39,1,12.6225,82.90833333333333
Estonia,2020-39,7,13.681208333333332,71.72708333333334
Myanmar,2020-39,2,11.406,64.15
Sweden,2020-39,215,11.586927097661624,62.97581384685923
